abs_polarity,polarity_subjectivity,spacy_similarity,finbert_Negative,finbert_Neutral,finbert_Positive,target
0.0833333333333333,0.027777777777777766,0.4438891438331458,False,False,True,5
0.1418426755696128,0.045065415274363425,0.5060693948395428,False,True,False,5
0.074,0.03594502564102564,0.4462623726631455,False,True,False,4
0.0,0.0,0.4294972688633235,False,True,False,7
0.1384695165945166,0.06409109568813472,0.5052231191559564,False,False,True,5
0.8,-0.8,0.6373466247620803,False,True,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,1
0.0,0.0,0.5147414015651496,True,False,False,6
0.2033905228758169,0.062346506685462814,0.541699783223264,False,True,False,6
0.1488588137190621,0.06331743743774107,0.506413012481099,False,False,True,6
0.0,0.0,0.3791292747021311,True,False,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.0999999999999999,-0.07499999999999993,0.4002115869973284,False,False,True,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,6
0.1023958068075714,0.041748172391447035,0.5266745923820029,False,True,False,4
0.0,0.0,0.4973850545267466,False,True,False,5
1.0,1.0,0.4864177038001064,False,True,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.1133608815426997,0.04019158527422989,0.4667035971619135,False,False,True,6
0.0,0.0,0.3588692744256093,False,True,False,5
0.5,0.25,0.4683699425597132,False,False,True,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.1333333333333333,-0.01777777777777777,0.5217966589316798,True,False,False,5
0.225064935064935,0.116975307809074,0.4449685939264111,False,True,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.0,0.0,0.4749174027189625,True,False,False,5
0.1622108843537415,0.05156279740343881,0.5060798999481351,False,False,True,3
0.1585421441303794,0.054908668378910584,0.5001407846022407,False,False,True,3
0.4166666666666667,0.20833333333333334,0.5307007258967169,True,False,False,3
0.125,-0.021875,0.4019459968911473,False,True,False,3
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,3
0.0805500658761528,0.046104034740774284,0.5131662181308416,False,False,True,3
0.2334190115440115,0.11440647187383521,0.4911589338309232,False,True,False,3
0.1399617871840094,0.05993345907184375,0.5037933560105584,False,False,True,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.0,0.0,0.4736032757896602,False,True,False,5
0.0,0.0,0.3724111874598907,False,True,False,5
0.375,0.15624999999999997,0.3798492970478636,False,True,False,5
0.2499409056551914,0.1158234709721089,0.5043611697904726,False,True,False,4
0.1707702325922664,0.06794391101252513,0.4954515162242066,False,True,False,6
0.08,0.0466,0.4818681839973331,False,False,True,6
0.1864,0.07373984,0.4458539694742251,False,False,True,5
0.1485381635907951,0.05477140312583345,0.5239671616441709,False,False,True,5
0.0814676616915422,0.0388592640033662,0.4763278065069654,False,True,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.5,0.25,0.5016710844358688,False,False,True,5
0.0891360412637008,0.03330101812395321,0.4590426540448684,False,False,True,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.1488372093023255,0.07087074094104916,0.4809501891297623,False,True,False,5
0.0,0.0,0.4775942925868667,False,True,False,4
0.2363116458704693,0.09892453607687687,0.5262878711980307,False,True,False,5
0.1497888366422849,0.08097160081091571,0.5190555577304763,False,False,True,5
0.1975478285155704,0.08324352316474896,0.5175444244685539,False,True,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.0,0.0,0.4859452016899446,False,True,False,5
0.1190094219505984,-0.053719404468966316,0.5520004684969905,False,True,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.1695090889721761,0.07509285309769506,0.5097916368917482,False,False,True,5
0.0,0.0,0.5300467040883925,False,True,False,5
0.0930976430976431,0.04136105726173066,0.4634145798281722,False,True,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,6
0.1743069365530302,0.068466848576233,0.4980098180621207,False,True,False,6
0.2454166666666666,0.13201371527777772,0.4479503743242171,False,False,True,6
0.1044675324675324,0.03047218429189855,0.5165164914200558,False,True,False,6
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,4
0.0,0.0,0.471477054064088,True,False,False,4
0.0,0.0,0.5289023780167845,False,True,False,4
0.375,0.28125,0.403236209588337,False,True,False,4
0.1318732681769491,0.04193293010391276,0.5064406857869117,False,False,True,4
0.073968678380443,0.03132657663211124,0.513962492202217,False,True,False,4
0.1170454545454545,0.06468534779614322,0.4730058598145052,False,True,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.24792663476874,0.1293409923968977,0.4783430819845715,False,False,True,5
0.15234375,0.089422607421875,0.4951712935673068,False,False,True,5
0.1159090909090909,0.04917355371900826,0.4434913181822834,False,True,False,5
0.0,0.0,0.5667070833528949,False,True,False,5
0.1481818181818182,0.07368677685950413,0.5535094966530808,False,False,True,5
0.1247984415584415,0.054634683142789645,0.4971753852048344,False,True,False,5
0.1,0.03,0.3837846501217621,False,True,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.0681818181818181,0.024018595041322283,0.5385790269731258,False,True,False,5
0.2188029852092351,0.11012570522701826,0.5046650479351501,False,False,True,5
0.0,0.0,0.3598937776206932,False,False,True,5
0.193980774127833,0.06513446619937881,0.5229449290400006,False,True,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,6
0.1494632918102306,0.05909240337152206,0.5214738956991724,False,True,False,6
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,6
0.0,0.0,0.2686381306945136,False,True,False,6
0.1782709750566893,0.059202413282017224,0.4539655556909717,False,False,True,6
0.119847619047619,0.04535205115646255,0.4880178976385748,False,False,True,6
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,8
0.068537296037296,0.03393155315935033,0.4891260129350451,False,False,True,8
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,8
0.0,0.0,0.4770291958840374,False,True,False,8
0.0,0.0,0.5064617863757396,False,True,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.0,0.0,0.5193172415643462,False,True,False,5
0.8333333333333334,0.6944444444444445,0.3970175126222567,False,True,False,4
0.108392365210547,0.03450394313463836,0.5308756829625488,False,True,False,5
0.1262626262626262,0.06763765602149435,0.4759032050823056,False,True,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.109090909090909,0.047396694214875995,0.5004684407684581,False,False,True,5
0.0,0.0,0.4761420156919175,False,False,True,5
0.1566551426968093,0.06474719743456274,0.5065146700669622,False,False,True,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,7
0.0,0.0,0.5588198643340259,False,True,False,7
0.1318181818181818,-0.056322314049586764,0.5163683704254326,False,True,False,7
0.0,0.0,0.6082841578399113,True,False,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.0,0.0,0.4670768909417565,False,False,True,4
0.0,0.0,0.5889291319694341,True,False,False,5
0.0,0.0,0.4511720477225603,False,False,True,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.0,0.0,0.4663965321892189,False,True,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,6
0.1369657097288676,0.05152269903772043,0.543952740718077,False,False,True,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.0,0.0,0.4623565884072608,False,True,False,5
0.0833333333333333,-0.0509259259259259,0.4094406586223994,True,False,False,4
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,3
0.0,0.0,0.4632631767621916,False,True,False,3
0.0,0.0,0.4498246589542004,False,True,False,4
0.0488408521303258,0.019316006180865694,0.5064231940748753,False,False,True,6
0.0,0.0,0.4252623989811949,False,False,True,5
0.1851338179640066,0.08889813022205356,0.488337201806741,False,False,True,5
0.0509595959595959,0.025680547903275137,0.5423596029131696,False,True,False,7
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,7
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,7
0.025,0.006875000000000001,0.3559308259009553,False,False,True,7
0.0,0.0,0.5637768838620093,False,True,False,10
0.1651858813700919,0.07777639914409387,0.4764336833529839,False,False,True,4
0.1161352040816326,0.03188286618856724,0.5236089130373969,False,False,True,4
0.0472413793103448,0.022135572730875925,0.5090748813426441,False,False,True,6
0.1068775995246583,0.05427070502303802,0.55433595696022,False,True,False,5
0.0970012626262626,0.0475759349332976,0.5029725777128948,False,False,True,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.0998057498057498,0.04588582918419748,0.5025368415853876,False,True,False,5
0.1265756425539034,0.05372346136379569,0.4910396789605658,False,True,False,5
0.1159357566831793,0.039774897602709545,0.5122309719831261,False,True,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.6,0.6,0.4785680134631307,False,False,True,5
0.0,0.0,0.3943021984432939,False,True,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.0798008658008658,0.03212261215119656,0.474413190795261,False,True,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.140127457002457,0.06638495238803133,0.4631580943672148,False,True,False,5
0.0859362859362859,0.030587675511917926,0.5229842484861591,False,True,False,5
0.0947643097643097,0.04352298206532209,0.471207462345913,False,False,True,5
0.0,0.0,0.5201723239124533,False,True,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.0,0.0,0.442896874858231,False,True,False,5
0.1399090909090909,0.05438223966942148,0.4622125715397575,False,False,True,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,6
0.2021069538926681,0.09297269473915826,0.5060848282926016,False,True,False,5
0.0453656462585034,0.018042874207506134,0.4864640533414658,False,True,False,5
0.0617678889737713,0.029592001532828316,0.5344405932255986,False,False,True,5
0.0,0.0,0.5268176814155177,True,False,False,10
0.2554999999999999,0.1386939166666666,0.4877118709711333,False,False,True,7
0.0482133838383838,0.021879866690898867,0.5299001792165225,False,False,True,5
0.125,0.03125,0.5071823933688631,False,False,True,5
0.0,0.0,0.4768827061521273,False,False,True,7
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,7
0.1171516754850088,0.0348734573085445,0.51597463744742,True,False,False,5
0.0,0.0,0.4935974312081809,False,False,True,5
0.1354053354053354,0.05685901846482006,0.478762038877225,False,False,True,6
0.1259803921568627,0.08497500961168782,0.5380305418397119,False,True,False,5
0.1211325921553194,0.04920932104261998,0.4750974955683518,False,False,True,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.0412896243541404,0.017889431750002075,0.5221480433121614,False,True,False,5
0.2352272727272727,0.11975206611570245,0.5687240921625849,False,False,True,4
0.1167269283746556,0.05130518298120192,0.5439411387847476,False,True,False,4
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,4
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.0,0.0,0.6174455356569368,False,True,False,5
0.106060606060606,0.0398010857235456,0.5562355222049252,False,True,False,5
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,5
0.2,0.04666666666666666,0.4763969511811465,True,False,False,5
0.0,0.0,0.5276718776983573,True,False,False,4
0.1340474155474155,0.053929152047657594,0.5062170711131212,False,True,False,4
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,4
0.0,0.0,0.6152640865016415,False,True,False,4
0.75,0.5625,0.3600599464699582,True,False,False,3
0.1071428571428571,-0.05548469387755099,0.468301589234064,True,False,False,3
0.0,0.0,0.4634513271715967,False,True,False,5
0.067816091954023,0.030638662764108666,0.519283446549869,False,True,False,5
0.0534832451499118,0.02743492390097327,0.530349300764147,False,True,False,9
0.2318046536796536,0.09431175540334932,0.5152092021400603,False,True,False,5
0.0997916666666667,0.0474426215277778,0.5189672333431845,False,True,False,5
0.1,0.04000000000000001,0.4755145256626711,False,False,True,5
0.0564516129032258,0.018574401664932357,0.4756100684192014,False,True,False,5
0.0332142857142857,0.0095016581632653,0.460172206408607,False,True,False,5
0.0,0.0,0.44415777923579,False,False,True,5
0.1319090909090909,0.06175943663911844,0.4645332650702324,False,False,True,5
0.1418426755696128,0.045065415274363425,0.4800376569883509,False,True,False,8
0.0,0.0,0.4319460879991024,False,True,False,5
0.1086805555555555,0.034264564043209864,0.4862722871647363,False,False,True,7
0.1839207344379758,0.06984551188134766,0.4268206197412825,False,True,False,5
0.5,0.25,0.2846631438300759,False,True,False,5
0.0,0.0,0.4152618948653835,True,False,False,6
0.0621497946497946,0.027465411235189342,0.4978756417928278,False,False,True,5
0.0,0.0,0.264531903314403,True,False,False,5
0.0,0.0,0.4069669431683317,False,True,False,5
0.1385253099173554,0.060650275854346174,0.4972395735742101,False,True,False,5
1.0,1.0,0.4625133523468978,False,True,False,5
0.1071428571428571,-0.05548469387755099,0.47308996015368,True,False,False,5
0.0019230769230769,0.0005380917159763249,0.4349509862737639,False,True,False,5
0.1071428571428571,-0.05548469387755099,0.47308996015368,True,False,False,7
0.1071428571428571,-0.05548469387755099,0.47308996015368,True,False,False,5
0.1585421441303794,0.054908668378910584,0.459883308743469,False,False,True,5
0.4166666666666667,0.20833333333333334,0.4047333249099808,True,False,False,5
0.0220326994434137,0.009175550129323138,0.420440575759741,True,False,False,5
0.125,-0.021875,0.3597615504358491,False,True,False,5
0.0,0.0,0.3687984218490097,False,False,True,5
0.2334190115440115,0.11440647187383521,0.4409844594684124,False,True,False,3
0.209251893939394,0.08581367996842958,0.4477571019247515,False,False,True,5
0.1071428571428571,-0.05548469387755099,0.47308996015368,True,False,False,6
0.0,0.0,0.311080234833532,False,False,True,4
0.0,0.0,0.4282301350322579,False,True,False,5
0.1579315476190476,0.06715792294456845,0.4359422822417949,False,False,True,5
0.1488654973774021,0.06563657733292289,0.4713237879971431,False,True,False,5
0.0,0.0,0.3168630806159579,False,True,False,5
0.1071428571428571,-0.05548469387755099,0.47308996015368,True,False,False,1
0.2,0.08733333333333335,0.4666414139673027,False,True,False,5
0.0,0.0,0.4224169939052519,True,False,False,6
0.0891360412637008,0.03330101812395321,0.4202945617190091,False,False,True,4
0.16,0.08639999999999999,0.471148025934846,False,False,True,4
0.0,0.0,0.6222631286920116,False,True,False,3
0.1142305194805194,0.06041508769044804,0.4500363005613855,False,True,False,3
0.080513468013468,0.03066582692336759,0.4361390533438297,False,True,False,5
0.1583419226276369,0.06819408950172859,0.4586565117470927,False,True,False,4
0.1352272727272727,0.05205225550964187,0.436214498268025,False,True,False,4
0.0,0.0,0.4675971025110208,False,True,False,4
0.0768018018018018,0.0316893920947975,0.4327490504971694,False,True,False,5
0.136856581689915,0.0513466277732238,0.4591712273993849,False,False,True,7
0.0918141945773524,0.03970421123604316,0.4288825419988358,False,True,False,7
0.1152852049910873,0.04576216414697461,0.4582434939023113,False,True,False,5
0.0,0.0,0.4437119874750751,False,True,False,5
0.1695090889721761,0.07509285309769506,0.4868510757041206,False,False,True,5
0.0,0.0,0.4028874324933428,False,False,True,5
0.8,0.32000000000000006,0.2650108306619433,False,False,True,5
0.1029671717171717,0.04845599998565195,0.4301043758549724,False,True,False,5
0.1165903624994533,0.05084734668030073,0.4744742382451303,False,False,True,5
0.1126798688640794,0.043122763530184814,0.4551709099881657,False,False,True,5
0.1522518957077779,0.06918238174922603,0.4605231832153271,False,False,True,5
0.1743069365530302,0.068466848576233,0.4680047793684401,False,True,False,5
0.1044675324675324,0.03047218429189855,0.4863195521675402,False,True,False,5
0.0,0.0,0.6316035422283585,True,False,False,5
0.0,0.0,0.4019126840738554,False,True,False,0
0.0950042207792207,0.04483362278834257,0.4405062874331342,False,False,True,0
0.375,0.28125,0.2866336717436499,False,True,False,4
0.0375,0.00421875,0.4513351168193006,False,True,False,4
0.0564279155188246,0.022815998072384238,0.4827244153562718,False,False,True,5
0.0184540719696969,0.00832137094713108,0.4523933677690329,False,True,False,5
0.0983164983164983,0.05364373249895134,0.4875918956370952,False,False,True,5
0.15234375,0.089422607421875,0.459612619036412,False,False,True,7
0.0681818181818181,0.024018595041322283,0.4509735927351568,False,True,False,5
0.0133228840125391,0.006332198320902203,0.4681602336766632,False,True,False,5
0.1468749999999999,0.06599175347222215,0.4220634113144385,False,True,False,5
0.8333333333333334,0.6944444444444445,0.3194791380102124,False,True,False,5
0.0,0.0,0.2956883601836478,False,True,False,5
0.0,0.0,0.4564038383908842,False,False,True,6
0.0,0.0,0.2932989281814316,False,False,True,4
0.1294319501636575,0.05840768786869978,0.431521091483204,False,False,True,5
0.1071428571428571,-0.05548469387755099,0.47308996015368,True,False,False,5
0.0,0.0,0.3692625022506272,False,False,True,4
0.1,0.04000000000000001,0.4471413906590839,True,False,False,4
0.0,0.0,0.2937339258532013,False,True,False,5
0.0,0.0,0.3600854919415296,False,False,True,5
0.0541821273964131,0.02232988324965862,0.480439988640414,False,True,False,5
0.1789660894660895,0.0651622504450816,0.5248728645971814,False,False,True,7
0.1078535353535353,0.046691865370880485,0.4953271447478665,False,True,False,7
0.1550057818893435,0.06700435843745027,0.4687588231579097,False,False,True,5
0.1071428571428571,-0.05548469387755099,0.47308996015368,True,False,False,5
0.0,0.0,0.4341088761654541,False,True,False,4
0.1902131782945736,0.07928006630210523,0.4417033744022204,False,True,False,5
0.0322463768115942,-0.01858840054610376,0.4661490249235622,False,True,False,5
0.1071428571428571,-0.05548469387755099,0.47308996015368,True,False,False,5
0.0404761904761904,0.019724111866968968,0.4863767176815682,False,True,False,5
0.1071428571428571,-0.05548469387755099,0.47308996015368,True,False,False,5
0.1682273282273282,0.06225386821833706,0.4913288267205286,False,True,False,5
0.0824179292929292,0.039192743207006886,0.4299924900783687,False,True,False,4
0.1071428571428571,-0.05548469387755099,0.47308996015368,True,False,False,5
0.1071428571428571,-0.05548469387755099,0.47308996015368,True,False,False,5
0.0,0.0,0.3955493304108237,False,True,False,5
0.0179369452096724,0.006605566943797705,0.4326870034693347,True,False,False,5
0.1441615013774105,0.05381632245634406,0.5038400731011288,False,False,True,5
0.1071428571428571,-0.05548469387755099,0.47308996015368,True,False,False,4
0.0,0.0,0.4685444607058143,False,True,False,4
0.1068775995246583,0.05427070502303802,0.5543062038101797,False,True,False,5
0.1159357566831793,0.039774897602709545,0.474913168741266,False,True,False,5
0.2041681291681291,0.07499183529939933,0.4915061723355375,False,False,True,5
0.0164727633477633,0.006208856080550123,0.5055837458092286,False,True,False,5
0.0,0.0,0.3975872093135693,False,True,False,5
0.1071428571428571,-0.05548469387755099,0.47308996015368,True,False,False,3
0.5,0.25,0.3731920319126794,False,True,False,5
0.1314625850340136,0.06660882762969132,0.4972558960420001,False,True,False,5
0.4333333333333333,0.3177777777777777,0.3203411896612698,False,False,True,4
0.0,0.0,0.4047131836333706,False,True,False,4
0.0,0.0,0.4387067752829117,False,True,False,5
0.0365013774104683,0.019627031965029698,0.479427341569028,False,True,False,5
0.0,0.0,0.409821060720194,True,False,False,5
0.0212365591397849,0.008448953636258508,0.4303222208501368,False,True,False,6
0.0964115646258503,0.04110608716275624,0.4484581022609571,False,True,False,5
0.0874207188160676,0.03484353280084385,0.4303671045023979,False,True,False,5
0.154109172077922,0.07576374103925525,0.4342048309287685,False,True,False,5
0.1014153554778554,0.05287531276255186,0.4607526294428687,False,True,False,5
0.0047863247863247,0.0015606691504127116,0.4843720429799363,False,True,False,5
0.0,0.0,0.3730260637128855,False,True,False,6
0.1071428571428571,-0.05548469387755099,0.47308996015368,True,False,False,6
0.1071428571428571,-0.05548469387755099,0.47308996015368,True,False,False,6
0.4,0.27999999999999997,0.5129247761327268,False,True,False,6
0.1071428571428571,-0.05548469387755099,0.47308996015368,True,False,False,5
0.2504310966810967,0.11071399522277207,0.491959257888935,False,True,False,5
0.1071428571428571,-0.05548469387755099,0.47308996015368,True,False,False,4
0.1071428571428571,-0.05548469387755099,0.47308996015368,True,False,False,4
0.0659090909090909,0.029816660457029288,0.414359035759038,False,False,True,6
0.0,0.0,0.3339439195071743,True,False,False,5
0.1177424242424242,0.045264963445645255,0.4860639505805695,False,True,False,5
0.0482133838383838,0.021879866690898867,0.4742034929563241,False,False,True,5
0.1696774193548387,0.08227530350329516,0.4531615889001057,False,False,True,2
0.0,0.0,0.5221103661382621,False,False,True,2
0.0,0.0,0.305237268399894,False,False,True,2
0.1071428571428571,-0.05548469387755099,0.47308996015368,True,False,False,2
0.0782348484848484,0.033224461785689004,0.4331602030843449,False,False,True,10
0.0,0.0,0.4475744380216868,False,False,True,4
0.1778281068524971,0.08006705347615943,0.4439707391056943,False,False,True,5
0.1259803921568627,0.08497500961168782,0.5167273846883743,False,True,False,6
0.0,0.0,0.3705279452470533,True,False,False,6
0.4333333333333333,0.3177777777777777,0.2936539456627696,False,False,True,6
0.1071428571428571,-0.05548469387755099,0.47308996015368,True,False,False,6
0.0,0.0,0.3887148628347966,True,False,False,4
0.0448924731182795,0.014553850156087388,0.440289529358033,False,True,False,4
0.75,0.5625,0.3017483651283221,True,False,False,4
0.0944055944055943,0.038967064404127304,0.4866907776919136,False,False,True,5
0.2318046536796536,0.09431175540334932,0.4731705917329517,False,True,False,6
0.0178571428571428,0.0054209183673469205,0.4227383284137996,False,True,False,6
0.1,0.04000000000000001,0.4427579946864902,False,False,True,6
0.0,0.0,0.3835979764414104,False,True,False,0
0.0,0.0,0.3835979764414104,False,True,False,0
0.0,0.0,0.125185930228933,False,True,False,0
0.2233333333333333,-0.09007777777777776,0.456217285456051,True,False,False,5
0.6,0.6,0.4534469109686784,False,False,True,0
0.1178571428571428,0.04878579657669517,0.4123453859073403,False,True,False,10
0.0918803418803418,0.0345336584118635,0.4006239220322419,False,True,False,10
0.0319642857142857,0.01093635204081632,0.4177464828181556,False,True,False,10
